lemma	date	identifier	context	indexes_target_sentence
actitud	1858	old_corpus_spanish-201934-304	Y, sobre todo, aunque no le vean… Yo no quiero que esté usted más tiempo aquí; no le quiero ver. Clara estaba tan consternada y era tan resuelta su actitud, que Bozmediano empezó a dudar del éxito de su aventura, y estuvo un rato indeciso. —Clara —prosiguió sentándose con familiaridad—, tú no me conoces.	97:239
actitud	2007	modern_corpus_spanish-658926-651	En conjunto, constituyen un verdadero desafío para las personas de fe. Debemos demostrar la naturaleza bondadosa de la fe genuina, de lo contrario, la religión será definida por una batalla en la que los extremistas toman el control de las comunidades religiosas y los secularistas afirman que esas actitudes son intrínsecas a la religión. Eso sería una tragedia.	71:339
actitud	2007	modern_corpus_spanish-378422-887	Al Grupo de Países de Centroamérica le preocupan las manifestaciones de racismo, xenofobia e intolerancia que tienen lugar en el mundo, y especialmente la discriminación que golpea a los trabajadores migrantes. El orador lamenta el recrudecimiento de la violencia racista que se observa desde hace algunos meses, especialmente en los países más desarrollados que, sin embargo, deberían dar ejemplo de tolerancia y solidaridad, y condena la actitud de algunos partidos políticos que incitan al odio racial. El observador de Panamá formula un llamamiento para que en el presupuesto de las Naciones Unidas se incluyan consignaciones suficientes para financiar las conferencias regionales y la Conferencia Mundial e insta a los países ricos a que alimenten de manera generosa el fondo de contribuciones voluntarias previsto para ese fin.	211:505
actitud	2007	modern_corpus_spanish-672315-135	Pakistán seguirá recibiendo ayuda norteamericana y británica. Pero a Estados Unidos y a Gran Bretaña les cuesta moverse rápidamente, y voces fuertes en sus capitales quieren que se castigue, no que se ayude, a Pakistán por sus actitudes díscolas. Mientras tanto, China espera con los brazos abiertos.	62:246
actitud	2007	modern_corpus_spanish-39873-611	A lo largo de este año, sin embargo, se propuso la apertura simultánea de numerosas actividades de pesca en varias zonas próximas al continente Antártico. Teniendo en cuenta la considerable cantidad de pesca ilegal y su progresivo aumento, algunos miembros de la CCAMLR recomendaron la adopción de una actitud de mayor cautela en el momento de examinar las solicitudes. Durante este año, el Comité científico ha recomendado por lo que respecta a estas nuevas actividades de pesca la autorización de unos TAC significativos, cuyos volúmenes son del orden de las 1.980 o 2.200 toneladas según las zonas.	155:369
actitud	2007	modern_corpus_spanish-109472-549	Deseo condenar, en particular, la superficialidad de los que actúan de oídas, de los que pasan de un informe a otro sin profundizar en los problemas. Respecto al drama de los toxicómanos y de sus familias, respecto a este drama de la sociedad, no es posible mantener una actitud similar, tan superficial y destructiva. Es necesario que avancemos, y nos lo hemos propuesto, por el camino del diálogo contra todos los extremismos; hemos dicho «no» y lo reiteramos a la liberalización o legalización de cualquier tipo de droga y argumentamos esta posición con el rigor científico de nuestra posiciones, respetando plenamente a los que esgrimían otras diferentes; hemos hablado de daño biológico, pero también de la influencia psicoemotiva de todas las drogas, tanto blandas como duras; hemos descrito la relación sociológica entre las drogas blandas y las drogas duras, pero también hemos dicho «no» por una elección moral, porque estamos en contra de la droga de Estado.	150:318
actitud	2007	modern_corpus_spanish-668379-731	¿Es el escaso desarrollo económico en gran parte de Medio Oriente y Asia Central producto de prácticas religiosas que son hostiles al crecimiento económico? Lo que usualmente se dice es que el mundo islámico no pasó por un proceso como el de la Ilustración europea, cuando se separaron Estado y religión, se adoptaron ideas científicas modernas y cambiaron las actitudes culturales hacia las mujeres. Como resultado, se alega, el mundo islámico no puede responder a las demandas de la modernización, ni en tecnología ni en prácticas culturales, como conceder derechos a las mujeres, lo que es necesario para el éxito económico en el mundo moderno.	157:400
actitud	2007	modern_corpus_spanish-334692-449	Destaca la importancia de elaborar estrategias nacionales para promover actividades empresariales sostenibles y productivas que generen ingresos para las mujeres desfavorecidas y las mujeres que viven en la pobreza; Alienta a los gobiernos, el sector privado, las organizaciones no gubernamentales y otros agentes de la sociedad civil a que promuevan y protejan los derechos de las trabajadoras, adopten medidas para eliminar los obstáculos estructurales y jurídicos, así como las actitudes estereotípicas que impiden lograr la igualdad entre los sexos en el lugar de trabajo, y adopten medidas positivas para promover la igual remuneración por igual trabajo o de igual valor; Insta a todos los Estados Miembros a que adopten todas las medidas apropiadas para eliminar la discriminación de la mujer en lo relativo al acceso a préstamos bancarios, hipotecas y otras formas de crédito financiero, prestando especial atención a las mujeres pobres y sin instrucción, faciliten el acceso de la mujer a la asistencia jurídica y alienten al sector financiero a incorporar una perspectiva de género en sus políticas y programas;	216:676
actitud	2007	modern_corpus_spanish-374189-403	El Comité recibirá una copia tan pronto se publique. Otras medidas tienen como objetivo ofrecer programas de educación y capacitación, cursos de idiomas y formación profesional, lograr un cambio de actitud en el mercado de trabajo y la realización de estudios estadísticos y cualitativos. La Sra.	53:288
actitud	2007	modern_corpus_spanish-532602-469	En Estados Unidos, las opiniones pesimistas de las principales tendencias económicas pueden estar alimentadas, en parte, por una falta de respuestas políticas adecuadas y redes de seguridad social menos robustas. Las actitudes frente a la globalización y la tecnología digital también tienden a ser más positivas en países en desarrollo de alto crecimiento como India y China, donde el progreso es altamente visible y las tecnologías digitales parecen más motores de crecimiento que amenazas. Si bien no son pocos los desafíos que enfrentan las economías y las sociedades hoy, no debería permitirse que oculten las tendencias positivas de largo plazo.	213:492
actitud	2007	modern_corpus_spanish-185053-298	Es algo que hemos dejado bien claro y que es digno de gratitud. Nos queda la esperanza de que algún día el Consejo se deje convencer y cambie de actitud. ¡Tal vez acabe comprendiendo que las actividades culturales de la Unión Europea no entrañan ningún peligro, sino que suponen una oportunidad!	64:153
actitud	2007	modern_corpus_spanish-56183-657	Sin embargo, el análisis de la información relacionada con este país da la impresión de que hay numerosos centros de poder que son incapaces de actuar juntos y que se contradicen mutuamente. De este modo, mientras el Gobierno de Erdoğan intenta presentarse a sí mismo como moderado, las fuerzas armadas del país muestran una actitud agresiva hacia Grecia, violando el espacio aéreo griego y hostigando a Frontex constantemente. Al mismo tiempo, se observó recientemente que el poder judicial en este país ha mostrado una clara y repetida tendencia a la abolición del gobierno, siguiendo la misma línea que los sucesos ocurridos hace dos o tres años con Erbakan.	191:427
actitud	2007	modern_corpus_spanish-712918-725	Los efectos de la violencia focalizada son también claros en esta encuesta: 17% de los kurdos, 41% de los chiítas y 77% de los sunitas sienten que la vida en Iraq es impredecible y peligrosa, una muestra clara de los efectos de la resistencia continua cuyo centro es el triángulo sunita. Esta disparidad en las actitudes hacia el futuro podría determinar lo que a la larga habrá de pasar en Iraq. La violencia política generalizada tanto en Irán como en América Latina en los años sesenta y setenta, demostró que había una relación entre las percepciones de impotencia de la población y el crecimiento de los movimientos guerrilleros.	288:396
actitud	2007	modern_corpus_spanish-155141-1071	Sin duda hay otro aspecto: como he dicho antes, Europa espera que Zimbabue reemprenda una trayectoria de restablecimiento de las condiciones de vida democrática y progreso económico. Obviamente, estamos dispuestos a mostrar algunos caminos, por ejemplo en el marco del décimo programa de prioridad para el Fondo Europeo de Desarrollo, en el que existen posibilidades concretas, pero no podemos renunciar hoy a poner una condición muy clara a Zimbabue: si no emprende en serio el camino de la democracia, no podremos cambiar nuestra actitud de firmeza. Al mismo tiempo, la Comisión mantiene un diálogo muy estrecho con países vecinos a Zimbabue, en especial con los países miembros de la Comunidad para el Desarrollo del África Meridional y con el Gobierno de Sudáfrica.	183:551
actitud	2007	modern_corpus_spanish-293376-609	El reciente acto de agresión contra Siria, perpetrado el 6 de septiembre de 2007, es prueba del deseo de Israel de aumentar las tensiones. Reiteramos que el hecho de que la comunidad internacional, incluido el Consejo de Seguridad, no condene ese acto de agresión alentará a Israel a persistir en esa actitud hostil y desembocará en la exacerbación de las tensiones en la región. Algunas fuentes en los Estados Unidos han difundido rumores e inventado noticias para justificar ese acto de agresión.	139:379
actitud	2007	modern_corpus_spanish-504951-267	Pero los funcionarios tienden a pensar solamente en el costo de las acciones correctivas y no ver el costo de la inacción. Es una actitud insostenible: en las décadas venideras, el crecimiento económico y el aumento de la demanda de energía van a producir un incremento sostenido de las emisiones de contaminantes del aire y un veloz aumento de las concentraciones de materia particulada (MP) y ozono. Según un nuevo informe de la OCDE, en 2060 la contaminación aérea externa causará entre seis y nueve millones de muertes prematuras al año, contra tres millones en 2010.	123:401
